"2017-04-16 14:45",2176316.93
"2017-04-16 15:00",2176418.82
"2017-04-16 15:15",2176521.47
"2017-04-16 15:30",2176605.95
"2017-04-16 15:45",2176662.02
"2017-04-16 16:00",2176718.34
"2017-04-16 16:15",2176773.89
"2017-04-16 16:30",2176829.44
"2017-04-16 16:45",2176885.50
"2017-04-16 17:00",2176940.54
"2017-04-16 17:15",2176998.14
"2017-04-16 17:30",2177061.12
"2017-04-16 17:45",2177136.64
"2017-04-16 18:00",2177223.17
"2017-04-16 18:15",2177325.06
"2017-04-16 18:30",2177425.15
"2017-04-16 18:45",2177504.77
"2017-04-16 19:00",2177584.38
"2017-04-16 19:15",2177662.98
"2017-04-16 19:30",2177740.54
"2017-04-16 19:45",2177816.32
"2017-04-16 20:00",2177900.80
"2017-04-16 20:15",2177987.84
"2017-04-16 20:30",2178063.10
"2017-04-16 20:45",2178116.10
"2017-04-16 21:00",2178169.60
"2017-04-16 21:15",2178236.93
"2017-04-16 21:30",2178312.19
"2017-04-16 21:45",2178384.90
"2017-04-16 22:00",2178457.09
"2017-04-16 22:15",2178528.51
"2017-04-16 22:30",2178598.91
"2017-04-16 22:45",2178669.82
"2017-04-16 23:00",2178734.34
"2017-04-16 23:15",2178810.11
"2017-04-16 23:30",2178886.66
"2017-04-16 23:45",2178960.64
"2017-04-17 00:00",2179032.83
"2017-04-17 00:15",2179089.41
"2017-04-17 00:30",2179138.82
"2017-04-17 00:45",2179187.71
"2017-04-17 01:00",2179236.10
"2017-04-17 01:15",2179285.50
"2017-04-17 01:30",2179334.40
"2017-04-17 01:45",2179382.78
"2017-04-17 02:00",2179431.42
"2017-04-17 02:15",2179479.55
"2017-04-17 02:30",2179527.42
"2017-04-17 02:45",2179575.30
"2017-04-17 03:00",2179622.91
"2017-04-17 03:15",2179670.53
"2017-04-17 03:30",2179717.63
"2017-04-17 03:45",2179764.74
"2017-04-17 04:00",2179811.84
"2017-04-17 04:15",2179858.94
"2017-04-17 04:30",2179906.30
"2017-04-17 04:45",2179953.41
"2017-04-17 05:00",2180000.26
"2017-04-17 05:15",2180047.10
"2017-04-17 05:30",2180093.44
"2017-04-17 05:45",2180139.52
"2017-04-17 06:00",2180183.81
"2017-04-17 06:15",2180228.10
"2017-04-17 06:30",2180272.64
"2017-04-17 06:45",2180321.02
"2017-04-17 07:00",2180388.35
"2017-04-17 07:15",2180451.84
"2017-04-17 07:30",2180504.32
"2017-04-17 07:45",2180573.18
"2017-04-17 08:00",2180641.79
"2017-04-17 08:15",2180711.17
"2017-04-17 08:30",2180780.80
"2017-04-17 08:45",2180851.20
"2017-04-17 09:00",2180923.14
"2017-04-17 09:15",2181006.59
"2017-04-17 09:30",2181107.46
"2017-04-17 09:45",2181212.67
"2017-04-17 10:00",2181318.40
"2017-04-17 10:15",2181424.64
"2017-04-17 10:30",2181531.39
"2017-04-17 10:45",2181637.38
"2017-04-17 11:00",2181743.36
"2017-04-17 11:15",2181849.60
"2017-04-17 11:30",2181956.10
"2017-04-17 11:45",2182062.34
"2017-04-17 12:00",2182168.83
"2017-04-17 12:15",2182275.58
"2017-04-17 12:30",2182382.59
"2017-04-17 12:45",2182489.09
"2017-04-17 13:00",2182595.58
"2017-04-17 13:15",2182678.53
"2017-04-17 13:30",2182741.50
"2017-04-17 13:45",2182805.50
"2017-04-17 14:00",2182864.64
"2017-04-17 14:15",2182925.06
"2017-04-17 14:30",2183007.49
"2017-04-17 15:15",2183053.82
"2017-04-17 15:30",2183078.14
"2017-04-17 15:45",2183146.75
